Agency,nfi_plot,Long,Lat,slope,aspect,elevation,province,ecozone,land_base,land_cover,land_pos,density_cl,stand_stru,succ_stage,wetland_class,veg_type,site_age,site_height,lorey_height,Pct_ABIE,Pct_PICE,Pct_PINU,Pct_PSEU,Pct_THUJCHAM,Pct_TSUG,LoCBH_ABIE,LoCBH_PICE,LoCBH_PINU,LoCBH_PSEU,LoCBH_THUJCHAM,LoCBH_TSUG,Dom_ltp_gen,Dom_ltp_pct,Dom_decid_con,Sec_ltp_gen,Sec_ltp_pct,Sec_decid_con,ltp_con_pct,stree_mean_H,Dom_stp_gen,Dom_stp_pct,LoreyCBH,num_CBH_obs,SFL,CFL,TFL,CBD,stp_CBD,basal_area_standlive,basal_area_standlive_small,basal_area_standlive_total,basal_area_standdead,basal_area_falllive,stem_density_standlive,stem_density_standdead,stem_density_falllive,plotbio_stemwood_live,plotbio_stembark_live,plotbio_branches_live,plotbio_foliage_live,plotbio_stemwood_dead,plotbio_stembark_dead,plotbio_branches_dead,picemar_pct,Larilar_pct,all_stp_fuels_kg_m2,saplings_kg_m2,herbs_kg_m2,mosslichen_kg_m2,size1_2_kg_m2,SPHA,CLAD,FM,Dom_surf,avg_org_thick,TreedPeatland,avg_org_carb,avg_bulk_density_org,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
NFI,1280271,-102.77,52.96,0,999,555,SK,Boreal Plains,V,T,W,OP,MULT,LS,U,TC,124,9.4,9.1,0,3.65889515391152,2.49909768602251,0,0,0,0,1.43878230099987,0,0,0,0,PICE,0.506,CON,PINU,0.415,CON,0.92,2.92,PICE,0.967,2.884,23,,0.5654225,0.6696475,0.091,0.3263,6.02,5.7176986295,11.7376986295,0.62,0,575,75,0,9.48,1.88,2.68,2.74,0.92,0.2,0.33,0.655,0.057,0.952,0.0386,0.002325,0.04915,0.01415,0.2,0.032,0.56,3,40,1,435.31,0.11,-0.5,11.5,0.23,130.62,23,-26.5,49.5,15.1,-18.3,15.1,-18.3,485,80,17,51,216,60,216,60
NFI,1280436,-93.85,50.73,44,292,-1,ON,Boreal Shield West,V,T,U,SP,SNGL,ES,U,TM,20,8.6,9.1,0,0.177205460616549,0.229022104446696,0,0,0,0,0,0,0,0,0,BETU,0.736,DEC,PINU,0.149,CON,0.15,4.44,ALNU,0.858,,0,,0.130975,0.320725,,0.1215,1.38,7.2924219471,8.6724219471,0,0,175,0,0,3.09,0.52,0.66,0.53,0,0,0,0.02,0,0.5395,0.0628,0.0351,0.0145,0.07735,0.01,0,0.03,other,14.65,0,400.95,0.09,0.9,10.9,0.21,130.05,24.3,-25.3,49.6,16.6,-17.1,16.6,-17.1,631,93,22,46,264,81,264,81
NFI,1280451,-93.14,50.46,4,-1,-1,ON,Boreal Shield West,V,T,U,DE,SNGL,TS,U,TM,119,27.1,25.7,5.80055813577185,8.09598244307132,0,0,0,0,0,0,0,0,0,0,POPU,0.874,DEC,PICE,0.12,CON,0.12,1.7,POPU,0.4,7.246,11,,6.27725,6.79475,0.3402,0.0303,51.01,0.3534291735,51.3634291735,17.18,0,550,525,0,229.28,44.02,33.65,5.51,51.19,10.08,7.83,0.075,0,0.0515,0.050725,0.02595,0.009475,0.43135,0,0,0.02,other,8.5,0,383.17,0.1,1.2,10.5,0.21,127.05,24.2,-23.9,48.1,16.6,-13.9,16.6,-16.3,668,95,25,45,277,88,277,90
NFI,1280536,-89.05,49,5,246,-1,ON,Boreal Shield West,V,T,U,DE,MULT,MS,U,TM,58,12.6,11.9,11.4684428867918,0,0,0,0,0,0,1.2,0,0,0,0,ABIE,0.563,CON,BETU,0.437,DEC,0.56,2.98,BETU,0.708,1.23,10,,1.58088,1.77968,0.1482,0.3373,13.21,11.5524215854,24.7624215854,3.72,0,775,125,0,31.46,5.63,8.73,4.63,7.06,1.26,2.54,0,0,1.0055,0.0192,0.0365,0.0082,0.1349,0,0.001,0,other,8.1,0,456.12,0.06,0.5,12.3,0.25,119.05,23.6,-24.8,48.4,15,-15.8,15,-15.8,779,89,34,29,262,126,262,126
NFI,1280656,-83.62,46.74,49,187,-1,ON,Boreal Shield East,V,T,U,DE,SNGL,LS,U,TM,57,23.8,23,5.46281729055687,0,33.5059888584231,0,5.38959854677414,0,0,3,0,0,0,0,PINU,0.615,CON,BETU,0.106,DEC,0.62,2.27,ABIE,0.664,5.202,9,,3.605435,3.724785,,0.0533,40.27,1.3807299713,41.6507299713,0.41,0,675,25,0,142.68,20.21,29.4,10.83,0.88,0.16,0.14,0,0,0.121,0.023225,0.001175,0.00285,0.0921,0,0.001,0,other,16.7,0,339.18,0.13,2.9,11.3,0.26,105.88,23.9,-18.5,42.4,11,-5.2,15.8,-11.4,971,104,57,17,295,185,261,217
NFI,1286771,-125.82,55.1,3,-1,1036,BC,Montane Cordillera,V,N,U,OP,NA,MS,U,ST,,,,0,0,0,0,0,0,0,0.2,0,0,0,0,,0,,,0,,,3.7,PICE,1,,0,,0.00229,0.02519,,0.012,0,0.6234490621,0.6234490621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445,0,0.0229,0,0,0,0,0,other,,,,,1.4,11.3,0.3,86.89,19.8,-17.5,37.3,-9,-3.5,12,-10.4,514,56,21,23,160,86,146,146
NFI,1286856,-120.5,55.02,1,999,1110,BC,Boreal Plains,V,T,U,OP,SNGL,MS,U,TC,116,12.1,12.5,0,13.161839866893,25.2402818722415,0,0,0,0,2.59142182825073,0,0,0,0,PINU,0.634,CON,PICE,0.366,CON,1,6.02,PICE,1,6.652,85,,2.94117,3.04287,0.5029,0.0312,35.99,3.652886858,39.642886858,2.41,0,2125,150,0,87.34,11.22,17.08,13.31,5.6,0.66,1.19,0.378,0,0.1875,0,0.0367,0,0.065,0.1,0.003,0.093,other,25.4,0,491.7,0.07,0.9,11.2,0.29,92.59,19.8,-18,37.8,12.2,-4.5,12.2,-11.4,615,81,26,33,231,101,231,133
NFI,1286916,-116.84,54.78,4,359,736,AB,Boreal Plains,V,T,U,DE,MULT,LS,U,TC,51,14.9,15.7,0,7.61810693055214,6.67044550659678,0,0,0,0,0.664347889427104,0,0,0,0,POPU,0.535,DEC,PICE,0.251,CON,0.25,4.17,PICE,0.722,8.13,67,,2.25234,2.57074,0.2975,0.1312,30.31,42.2701291541,72.5801291541,1.34,0,1675,100,0,83.97,17.8,11.75,6.36,2.62,0.65,0.42,0.098,0,0.5465,0.116225,0.1427,0,0.059475,0,0,0,other,33.85,0,351.23,0.14,1.7,13,0.3,102.29,22.4,-20.1,42.5,14,-4.1,14,-12.1,547,92,23,56,261,72,261,88
NFI,1287181,-101.21,52.42,10,120,595,MB,Boreal Plains,V,T,U,OP,COMP,LS,U,TM,49,12.8,11.7,0,7.47312242958898,0.933131557932508,0,0,0,0,2.97841399043097,4.7,0,0,0,PICE,0.536,CON,POPU,0.238,DEC,0.54,,,0,3.643,27,,1.473,2.633,0.1828,,11.16,0,11.16,1.04,0,540,100,0,23.64,3.98,10.22,4.8,1.01,0.33,1.34,0.274,0,0,0.27,0.33,0.09,0.47,0,0.005,0.02,other,5.65,0,487.47,0.09,0.1,11,0.22,128.42,23.4,-24.5,47.9,15.6,-17.4,15.6,-17.4,484,74,16,51,214,58,214,58
NFI,1287256,-97.13,51.44,0,999,300,MB,Boreal Plains,V,T,U,DE,SNGL,LS,U,TC,35,12.3,12.4,13.1997942331392,4.2192767434956,0,0,0,0,2.61744949870586,1.60922768351591,0,0,0,0,ABIE,0.599,CON,BETU,0.209,DEC,0.6,,,0,2.625,46,,4.1045,4.5345,0.4199,,17.63,0,17.63,2.86,0,920,60,0,40.28,6.1,19.59,8,5.49,0.81,18.96,0.054,0,0,0.12,0.17,0.01,0.13,0,0.03,0.2,other,27.55,0,469.25,0.07,0.4,12.3,0.23,133.09,24.7,-26.7,51.4,16.3,-8.2,16.3,-18,540,78,20,43,218,72,218,78
NFI,1287286,-95.56,50.97,15,220,302,MB,Boreal Shield West,V,T,U,OP,MULT,TS,U,TC,119,11.2,11.6,0,12.2935625623031,10.1400204332214,0,0,0,0,5.37185292329268,7.481277020286,0,0,0,PICE,0.572,CON,PINU,0.428,CON,1,4.13,PICE,0.848,6.275,69,,1.389,3.049,0.2608,0.0806,16.22,3.7273426039,19.9473426039,1.48,0.25,1380,140,20,41.22,5.32,5.86,5.67,3.14,0.4,0.57,0.62,0,0.3325,0.29,0.01,1.1,0.26,0.04,0.117,0.4,3,13.775,0,487.33,0.06,1.2,11.5,0.22,132.14,24.8,-25.5,50.3,16.9,-17.2,16.9,-17.2,558,87,18,48,235,67,235,67
NFI,1287361,-91.75,49.83,0,999,-1,ON,Boreal Shield West,V,T,W,SP,SNGL,TS,U,TC,144,12.4,11.6,0,6.7637508084084,0,0,0,0,0,0.95455782421185,0,0,0,0,PICE,1,CON,,0,,1,3.71,PICE,1,0.955,4,,0.44588,0.71468,,0.652,3.95,18.4592130343,22.4092130343,1.83,0,425,200,0,10.11,1.55,1.23,1.51,4.38,0.68,0.61,0.929,0,2.4195,0.1264,0.024025,0.118375,0,0.55,0,0.01,1,3,0,,,0.9,11.1,0.22,127.33,23.9,-25,48.9,16.3,-14.4,16.3,-16.6,762,98,33,35,279,113,279,116
NFI,1293651,-125.81,54.92,14,227,990,BC,Montane Cordillera,V,T,U,OP,SNGL,MS,U,TC,,4.1,,0,0,0.601359738759341,0,0,0,0,0,0,0,0,0,PINU,1,CON,,0,,1,1.71,PINU,0.697,,0,,0.02445,0.26895,,0.1869,0,9.3236186773,9.3236186773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3205,0,0.2405,0,0.004,0,0,0,other,2.3,0,285.18,0.12,-0.3,11.1,0.3,83.36,17.8,-18.6,36.4,10.1,-5.4,10.1,-11.4,496,53,20,24,152,83,152,137
NFI,1293686,-123.62,54.87,28,325,1220,BC,Montane Cordillera,V,T,U,OP,SNGL,MS,U,TC,75,13.2,14.2,14.8547852430503,2.80850529249294,1.14041776820718,0,0,0,3.6711279560449,2.9860664448111,8,0,0,0,ABIE,0.788,CON,PICE,0.151,CON,0.94,2.6,ABIE,0.692,3.833,28,,2.09507,2.16577,0.2021,0.0452,18.62,2.0891591146,20.7091591146,0,0.19,700,0,25,39.66,6.95,15.49,9.66,0,0,0,0,0,0.1175,0,0.0286,0,0.0421,0,0,0.035,other,7.2,0,429.55,0.06,0.8,11.3,0.29,89.48,20.1,-17.9,38,11.9,-4.4,11.9,-11.1,592,63,24,22,177,104,177,160
NFI,1293691,-123.31,54.87,10,246,1005,BC,Montane Cordillera,V,T,U,SP,SNGL,MS,U,TC,103,24.3,25.7,15.1321878743623,0,0,0,0,0,3.28357910209698,0,0,0,0,0,ABIE,1,CON,,0,,1,,,0,3.284,2,,2.73621,2.92331,,,12.56,0,12.56,2.58,0,50,75,0,37.2,6.68,22.11,8.66,3.78,0.78,3.34,0,0,0,0,0.0957,0,0.0914,0,0,0,other,7.15,0,322.75,0.19,1.5,11.2,0.29,89.58,20.9,-16.9,37.8,-9.2,1.5,12.7,-10.4,633,65,24,22,188,109,182,176
NFI,1293696,-123,54.87,25,260,740,BC,Montane Cordillera,V,T,U,OP,SNGL,MS,U,TC,116,16.6,19.7,6.62909429329391,15.0400017649335,11.8066549709048,0,0,0,8.1987456106951,8.05933189296992,12.3088766489054,0,0,0,PICE,0.367,CON,PINU,0.353,CON,0.72,1.85,ABIE,0.896,10.333,45,,2.92947,2.93917,0.3128,0.2827,33.45,9.9392137578,43.3892137578,3.81,0,1125,325,0,112.91,13.18,17.27,10.81,7.35,1.18,2.07,0,0,0.522,0,0.0097,0,0,0,0,0.162,other,,,,,2.1,11.1,0.29,89.58,21.3,-16.1,37.4,-8.7,2.2,13.2,-9.8,679,70,25,22,203,116,189,192
NFI,1293776,-118.09,54.68,0,999,804,AB,Boreal Plains,V,T,U,OP,MULT,TS,U,TC,93,11.9,12.4,0,14.9391959106615,0,0,0,0,0,4.84335362403978,0,0,0,0,PICE,0.662,CON,LARI,0.338,DEC,0.66,4.42,PICE,0.867,6.36,59,,1.8974375,2.9068125,0.3141,1.685,20.5,64.5400940772,85.0400940772,1.21,0.16,1475,75,25,47.65,7.24,10.41,8.05,2.14,0.38,0.71,0.766,0.182,7.443,0.364,0.185975,0.415475,0.043925,0,0,0,other,40,1,450.52,0.1,1.5,12.4,0.29,102.13,21.6,-20.6,42.2,13.6,-4,13.6,-12.5,554,84,25,46,244,83,244,103
NFI,1293931,-108.73,53.68,3,260,683,SK,Boreal Plains,V,T,U,DE,COMP,MS,U,TC,54,10.7,10.8,0,23.6024714471548,3.53815982124325,0,0,0,0,1.81090477201759,0,0,0,0,PICE,0.864,CON,PINU,0.136,CON,1,3.02,PICE,0.897,4.478,71,,2.7760375,2.9114125,0.4391,0.1252,26.03,2.4504422698,28.4804422698,2.42,0,1775,200,0,47.74,8.03,15.36,13.86,3.12,0.76,1.31,0.558,0,0.378,0.0016,0.01,0.0875,0.036275,0,0.003,0.36,3,6.3,0,315.98,0.17,0.1,12.2,0.25,122.2,22.7,-24.3,47,14.6,-14.4,14.6,-16.5,446,81,15,60,220,59,220,59
NFI,1294021,-103.52,52.79,0,999,474,SK,Boreal Plains,V,T,W,OP,SNGL,TS,U,TC,120,15.4,15.7,0,10.1920923314546,0,0,0,0,0,3.12536627372712,0,0,0,0,PICE,0.705,CON,LARI,0.295,DEC,0.71,2.1,ALNU,0.944,4.586,16,,1.37257,2.73327,0.1235,0.0398,14.45,1.1309733553,15.5809733553,0,0,400,0,0,38.68,4.96,9.37,5.2,0,0,0,0.654,0.273,0.0835,0.1106,0.6249,0.0488,0.5764,0.03,0,0.005,other,40,1,416,0.07,0.4,11.6,0.23,131.48,23.8,-25.5,49.3,16,-17.6,16,-17.6,461,73,16,51,205,58,205,58
NFI,1294041,-102.35,52.5,1,225,472,SK,Boreal Plains,V,T,U,SP,MULT,ES,U,TB,33,13.1,14.1,0,0,0,0,0,0,0,0,0,0,0,0,POPU,1,DEC,,0,,0,2.16,CORY,0.29,4.042,10,,1.2914175,1.3605925,0.1284,0.1321,8.66,1.9477874452,10.6077874452,0.72,0,250,50,0,20.42,5.72,14.87,1.91,0.87,0.28,0.36,0,0,0.286,0.037225,0.0091,0.006125,0.016725,0,0,0.005,other,10.3,0,302.9,0.2,0.2,11.8,0.24,128.54,23.7,-25.3,49,15.6,-17.3,15.6,-17.3,463,76,15,52,207,54,207,54
NFI,1294051,-101.79,52.41,8,315,663,SK,Boreal Plains,V,T,U,SP,SNGL,ES,U,TM,,9,9.3,0,0,0,0,0,0,0,0,0,0,0,0,POPU,1,DEC,,0,,0,4.2,ALNU,0.833,4.23,16,,0.548725,0.650975,0.1082,0.5731,7.91,7.5398223686,15.4498223686,0.33,0,800,50,0,10.96,3.29,4.16,1.37,0.39,0.13,0.16,0,0,2.405,0.0828,0.0042,0,0.01525,0.005,0,0,other,23.2,0,338.4,0.22,-0.4,11.3,0.23,127.85,23,-25.2,48.2,15,-17.8,15,-17.8,483,77,16,52,216,58,216,58
NFI,1294076,-100.46,52.07,0,999,322,MB,Boreal Plains,V,T,W,SP,SNGL,MS,U,TC,40,7.8,7.8,0,0,2.2322979299164,0,0,0,0,0,2.31294397044595,0,0,0,PINU,0.741,CON,LARI,0.259,DEC,0.74,,,0,2.115,8,,0.475,3.225,,,2.41,0,2.41,0,0,160,0,0,2.68,0.67,1.31,1.01,0,0,0,0,0.259,0,1.78,0.49,0.43,0.05,0,0,0,other,12.775,0,433,0.08,1.3,11.2,0.23,129.62,24.7,-23.7,48.4,16.9,-16.5,16.9,-16.5,470,75,15,51,206,56,206,56
NFI,1294121,-97.99,51.54,0,999,241,MB,Boreal Plains,V,T,U,DE,SNGL,ES,U,TB,18,7.5,,0,0,0,0,0,0,0,0,0,0,0,0,POPU,1,DEC,,0,,0,3.84,POPU,0.945,4.5,1,,0.039,0.429,,0.3429,0,19.0608280275,19.0608280275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.317,0.24,0,0.15,0,0,0,0,other,10.275,0,417.57,0.07,0.1,12.2,0.23,134.67,24.4,-27.3,51.7,16.2,-16.4,16.2,-18.5,481,74,16,45,199,65,199,65
NFI,1294166,-95.7,50.88,9,350,304,MB,Boreal Shield West,V,T,U,OP,MULT,LS,U,TC,73,11.6,11.5,0,0,10.4911130472141,0,0,0,0,0,2.75759132251357,0,0,0,PINU,1,CON,,0,,1,1.5,PRUN,1,2.758,12,,0.8125,3.6525,0.0929,0.0007,6.38,0.0039269908,6.3839269908,2.02,0,240,120,0,14.45,1.36,3.45,1.46,4.08,0.42,1,0,0,0.001,0.73,0.39,1.64,0.08,0,0.044,0.06,other,1.825,0,410.35,0.06,1.4,11.3,0.22,131.65,24.9,-25.2,50.1,17.1,-16.9,17.1,-16.9,549,86,18,49,232,67,232,67
NFI,1294421,-83.73,46.29,1,178,-1,ON,Boreal Shield East,V,N,W,SP,NA,ES,U,ST,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,,3.05,ALNU,0.741,,0,,0.0413733333,0.4551066667,,0.3233,0,17.9777639602,17.9777639602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9865,0.0306333333,0.02565,0.032425,0.325025,0,0,0,other,0,,,,4.6,10.7,0.26,101.38,25,-15.6,40.6,12.6,-8.1,17,-9,848,98,43,20,265,158,234,171
NFI,1294451,-82.41,45.68,8,180,-1,ON,Mixedwood Plains,V,T,W,DE,MULT,MS,U,TC,176,13.9,11.5,3.28206111511343,4.41266140627814,0,0,23.8055165073471,0,4.5366458376777,4.75704229425768,0,0,0.170021317788226,0,THUJ,0.664,CON,POPU,0.131,DEC,0.66,3.83,THUJ,0.82,2.033,17,,2.0290425,2.2094675,0.2143,0.2075,30.08,12.0541339322,42.1341339322,4.42,0,1800,325,0,50.32,7.01,11.47,7.87,6.35,1.03,1.97,0,0,0.795,0.047525,0.00215,0.0301,0.10065,0.1,0.001,0.02,other,15.95,0,382.92,0.11,5.3,9.5,0.25,97.49,24,-13.8,37.8,8,-7.1,17.2,-7.6,820,92,47,17,245,168,203,189
NFI,1300611,-120.83,54.67,8,242,1300,BC,Montane Cordillera,V,T,U,SP,SNGL,MS,U,TC,196,11.9,14.2,7.67202451446938,20.4442283525009,0,0,0,0,3.12399700632753,4.18892717745405,0,0,0,0,PICE,0.825,CON,ABIE,0.175,CON,1,2.42,ABIE,0.934,4.003,27,,3.63932,3.68752,0.3569,0.1641,24.77,6.6974042986,31.4674042986,3.18,0.16,675,150,25,41.99,7.14,26.91,15.41,5.07,0.99,2.92,0,0,0.3975,0,0.0482,0,0,0,0,0.067,other,,,,,-0.4,10.8,0.3,85.06,17.8,-17.7,35.5,10.2,-5.6,10.2,-11.4,729,86,33,25,245,134,245,176
NFI,1301301,-83.85,46.2,8,260,-1,ON,Mixedwood Plains,V,T,U,DE,COMP,TS,U,TC,,18.5,17.6,0,0,0,0,0,0,0,1.43878230099987,0,0,0,0,ACER,0.836,DEC,FAGU,0.164,DEC,0,4.33,ACER,0.578,5.366,7,,3.24201,3.39211,,0.4727,21.76,12.3733197458,34.1333197458,3.59,0,575,125,0,97.08,11.86,31.62,3.93,13.9,1.96,4.64,0,0,2.048,0.0013,0.05305,0.0058,0.08995,0,0,0,other,4.85,0,349.24,0.05,4.6,10.5,0.26,100.8,24.7,-15.5,40.2,12.6,-8.1,16.9,-8.9,830,99,40,22,262,149,235,158
NFI,1301311,-83.45,45.94,1,82,-1,ON,Mixedwood Plains,V,T,U,DE,MULT,TS,U,TB,,18.3,19,0,0,0,0,0,0,0,0,0,0,0,0,QUER,0.44,DEC,ACER,0.428,DEC,0,3.04,ACER,0.959,4.363,16,,4.4166141667,4.4877558333,0.3017,0.1226,33.32,1.7116967573,35.0316967573,0.42,0,1100,50,0,150.59,22.24,52.61,6.02,1.28,0.22,0.43,0,0,0.373,0.00065,0.0019,0.0006666667,0.067925,0,0.001,0,other,4.75,0,324.31,0.1,5.1,10.3,0.26,98.87,25,-14.4,39.4,12.9,-7.4,17.3,-8,817,95,40,20,254,150,228,158
NFI,1301321,-83.06,45.77,3,150,-1,ON,Mixedwood Plains,V,T,U,DE,SNGL,OG,U,TM,79,19.5,18.8,1.29535719089141,0,0,0,0,0,4.6,0,0,0,0,0,ACER,0.971,DEC,ABIE,0.029,CON,0.03,2.01,TAXU,0.82,3.949,9,,2.75917,3.26587,,0.1245,16.94,1.9831303626,18.9231303626,3.65,0,225,50,0,78.51,9.82,25.75,3.23,12.29,1.97,4.1,0,0,0.25,0.46875,0.0011,0,0.03685,0,0,0,other,7.9,0,383.23,0.08,5.4,9.8,0.25,97.17,24.6,-13.6,38.2,13.2,-6.9,17.4,-7.4,802,92,41,19,245,151,216,163
NFI,1301391,-80.12,44.25,9,229,-1,ON,Mixedwood Plains,V,T,U,DE,SNGL,MS,U,TB,54,10,9.3,0,0,0,0,39.2808252043436,0,0,0,0,0,0.264425667679522,0,THUJ,1,CON,,0,,1,3.83,THUJ,1,0.264,5,,1.94705,2.13255,,0.2736,37.22,26.0348495592,63.2548495592,0,0,2950,0,0,51.28,6.54,12.33,9.85,0,0,0,0,0,1.047,0.093875,0.00015,0.004025,0.08745,0,0,0,other,0,0,349.64,,5.9,10.2,0.27,95.51,25.4,-11.8,37.2,17,-1.7,17.8,-6.6,895,88,61,12,248,187,238,221
NFI,1301396,-80,44.16,2,32,-1,ON,Mixedwood Plains,V,T,U,DE,SNGL,LS,U,TB,70,23.9,22.1,0,0,0,0,0,0,0,0,0,0,0,0,TILI,0.431,DEC,FRAX,0.281,DEC,0,4.05,ACER,0.991,6.756,24,,6.2272175,6.4193925,0.4058,0.1802,45.49,4.104019563,49.594019563,10.72,0,1175,250,0,190.03,29.44,48.26,6.58,45.57,6.26,10.39,0,0,0.7295,0.107525,0.0084,0,0.07625,0,0,0,other,0.05,0,,,6.4,10.3,0.27,95.65,25.9,-11.4,37.3,17.4,-1.2,18.3,-6.2,856,85,58,12,240,179,232,206
NFI,1307371,-128.38,54.51,25,115,1220,BC,Pacific Maritime,V,T,U,OP,SNGL,MS,U,TC,273,15.6,14.1,38.8020464839366,0,0,0,0,25.7326872507836,6.17233433017637,0,0,0,0,3.00986223905711,TSUG,0.535,CON,ABIE,0.465,CON,1,2.84,TSUG,0.724,4.479,38,,9.22708,9.54288,0.9591,0.2186,47.73,6.0752118735,53.8052118735,16.62,0.18,950,100,25,109.5,20.67,43.92,20.99,32.44,6.32,32.35,0,0,0.62,0,0.1519,0,0.1639,0,0.001,0,other,5.6,0,430.5,0.09,5,7.8,0.26,72.09,20.9,-8.1,29,0.1,12.3,14.3,-4.2,1192,183,48,47,490,153,170,408
NFI,1307401,-126.52,54.57,10,155,955,BC,Montane Cordillera,V,T,U,DE,SNGL,MS,U,TC,65,18.7,18.5,7.38235003685431,20.9851320676328,6.93714708793247,0,0,0,5.40424756635991,5.96339697070635,6.9118752582747,0,0,0,PICE,0.594,CON,ABIE,0.209,CON,0.8,3.5,ABIE,1,6.033,28,,3.00283,3.11113,0.2409,0.004,35.3,0.2904402408,35.5904402408,0,0,700,0,0,103.82,13.01,20.39,13.22,0,0,0,0,0,0.014,0,0.1083,0,0,0,0,0.017,other,,,,,1.1,11.3,0.31,81.34,19.2,-17,36.2,-8.6,-3.7,11.2,-9.7,498,54,19,26,153,77,148,136
NFI,1307441,-123.93,54.5,3,-1,770,BC,Montane Cordillera,V,T,U,OP,SNGL,MS,U,TC,144,19.9,19.2,0,12.5000437394603,31.2345191951072,0,0,0,0,7.81783507606979,14.439243844148,0,0,0,PINU,0.695,CON,PICE,0.239,CON,0.93,5.7,PICE,1,12.913,65,,2.29227,2.30497,0.3646,0.0034,40.49,0.4085641246,40.8985641246,5.93,0,1625,425,0,155.09,16.72,8.4,7.18,17.95,2.2,0.97,0.241,0,0.0195,0,0.0127,0,0,0,0,0.253,other,8.25,0,512.94,0.06,2.2,12,0.3,91.14,21.8,-17.4,39.2,13.4,-2.8,13.4,-10.1,530,55,22,22,158,89,158,143
NFI,1307731,-106.49,52.97,2,285,511,SK,Boreal Plains,V,T,U,OP,SNGL,MS,U,TB,43,8,8,0,0.541060794764502,0,0,0,0,0,1,0,0,0,0,POPU,0.917,DEC,PICE,0.083,CON,0.08,4.72,POPU,0.974,3.629,21,,0.97782,2.54102,0.2237,0.2543,6.54,12.1265476429,18.6665476429,0.79,0,525,75,0,9.27,3.11,6.14,2.85,0.8,0.29,0.45,0,0,1.2,0.7851,0.1571,0.0106,0.6104,0,0,0,other,5.1,0,282,0.14,1.5,12.3,0.26,125,24.6,-22.7,47.3,16.4,-13.3,16.4,-15.2,395,68,14,56,184,52,184,53
NFI,1307826,-101.18,51.88,0,999,565,MB,Boreal Plains,V,T,U,DE,MULT,TS,U,TB,101,21.6,21.2,0,0,0,0,0,0,0,0,0,0,0,0,POPU,0.985,DEC,BETU,0.015,DEC,0,3.52,BETU,0.588,13.96,49,,4.2815,5.0815,0.5914,0.0315,49.58,2.0213007133,51.6013007133,0.9,0,960,40,0,175.09,43.69,30.46,3.87,2.65,0.73,0.34,0,0,0.111,0.19,0.17,0.02,0.42,0,0,0,other,2.525,0,362.5,0.16,0.4,11.1,0.23,128.05,23.7,-24.3,48,15.7,-17.1,15.7,-17.1,483,77,17,51,214,61,214,61
NFI,1308261,-80.75,44.34,9,296,-1,ON,Mixedwood Plains,V,T,U,OP,SNGL,LS,U,TM,,11.8,12,5.07950371691074,0,0,0,4.18381601641821,5.88043312898937,0,0,0,0,0,0,TSUG,0.375,CON,ABIE,0.319,CON,0.69,3.96,ABIE,0.543,2.475,13,,1.1600225,1.9352475,0.1218,0.0828,14.76,4.8650703833,19.6250703833,0.72,0,775,50,0,27.78,4.67,6.28,4.82,1.37,0.24,0.29,0,0,0.3275,2.5E-05,5E-05,0,0.77515,0,0,0,other,1.25,0,359,0.14,5.6,9.4,0.26,94.22,24.5,-11.6,36.1,-3.7,-2,17.3,-6.8,1001,98,68,13,282,210,250,257
NFI,1314251,-128.38,54.33,52,19,890,BC,Pacific Maritime,V,T,U,SP,SNGL,MS,U,TC,277,8.3,10.4,3.02405781843737,0,0,0,0,10.3838865629563,2.70496188658174,0,0,0,0,6.23607205864834,TSUG,0.774,CON,ABIE,0.226,CON,1,1.61,ABIE,0.607,5.44,14,,1.10777,1.41047,0.2233,0.4933,13.41,2.3967210354,15.8067210354,0,0,350,0,0,25.11,4.94,7.35,4.63,0,0,0,0,0,0.7945,0,0.2844,0,0.0183,0.003,0,0.014,other,10,0,450.53,0.11,3.8,7.6,0.27,67.41,19,-8.6,27.6,-0.5,10.5,12.6,-4.6,1311,194,54,44,528,172,190,444
NFI,1314291,-125.77,54.39,5,-1,998,BC,Montane Cordillera,V,T,U,OP,SNGL,MS,U,TC,21,7.5,7.4,0,0,5.31630126317507,0,0,0,0,0,0.867689478019035,0,0,0,PINU,1,CON,,0,,1,5.71,PINU,1,0.868,15,,0.32447,0.45917,0.0497,0.0182,5.32,4.1517717714,9.4717717714,0,0,525,0,0,7.6,1.2,1.68,1.67,0,0,0,0,0,0.104,0,0.0683,0,0.0664,0,0.003,0.01,other,1.9,0,383.99,0.06,0.8,11.1,0.3,82.4,18.6,-17.6,36.2,-8.9,-4.1,11,-10.2,471,52,19,25,147,77,141,133
